,gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,redWardsPlaced,redWardsDestroyed,redAssists,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled
4722,4459009838,1,3,1,0,6,6,7,0,0,0,16339,17799,205,54,3,1,7,0,0,0,16042,16516,225,47
4723,4501443265,1,0,1,0,7,9,7,0,0,0,17309,17384,231,46,1,0,12,1,0,0,16975,17686,191,52
4724,4522271198,1,1,1,1,6,5,3,1,0,0,15712,17676,216,48,2,0,7,0,0,0,15445,16931,203,44
4725,4514501540,0,1,3,0,7,4,10,0,1,0,16008,18460,210,49,2,2,5,0,0,0,15830,16961,227,44
4726,4500179611,1,1,1,0,1,2,2,0,0,0,13772,16974,231,48,3,1,4,1,0,0,14617,17545,197,60
4727,4518389976,0,2,0,0,3,8,3,0,0,0,14301,17009,173,52,0,1,6,1,0,0,16783,18585,230,52
4728,4524725570,0,3,0,1,7,9,9,0,1,0,16682,18002,180,59,1,0,14,1,0,0,18052,19271,221,44
4729,4521111365,1,2,1,1,3,7,3,1,0,0,14849,17502,221,53,1,1,6,0,1,1,18585,19534,232,60
4730,4459418166,0,1,2,0,9,6,8,0,0,0,17807,19554,229,46,3,0,5,1,1,0,16574,19218,197,53
4731,4519183876,1,1,0,1,11,3,11,1,1,0,18866,20876,214,60,0,0,4,0,0,0,15216,16970,219,44
4732,4481718331,0,2,3,1,9,6,6,1,0,0,17828,17917,218,54,2,2,7,0,0,0,16061,17208,202,44
4733,4450778903,1,1,1,1,7,5,7,1,0,0,16470,17655,216,49,0,2,2,0,0,0,15838,18902,230,60
4734,4512213079,0,3,0,0,8,7,4,0,0,0,16865,19606,212,56,3,0,3,1,0,0,16718,18473,209,52
4735,4515422041,0,0,1,1,5,8,4,0,0,0,15353,17812,189,46,0,0,5,0,0,0,17685,20483,217,60
4736,4432139971,0,0,1,0,2,6,1,0,0,0,14247,16785,216,56,0,1,3,0,0,0,15426,17342,194,52
4737,4511197912,1,3,1,1,12,7,13,0,0,0,18278,17024,191,24,2,3,9,0,0,0,15926,16317,189,45
4738,4494937598,0,0,1,0,6,7,8,0,0,0,16068,18240,209,54,1,0,4,1,1,0,17000,18757,240,44
4739,4494485010,1,2,2,1,4,2,3,1,0,0,15966,17893,231,48,2,1,1,0,0,0,14605,16829,208,64
4740,4508607080,1,3,2,0,10,10,12,0,0,0,17860,17673,182,52,1,2,16,0,0,0,18128,17266,199,40
4741,4505943275,0,2,2,0,9,6,14,0,0,0,17517,18612,228,44,3,2,7,1,1,0,17393,20138,235,60
4742,4481779258,0,3,0,1,5,6,4,0,0,0,15815,17429,224,40,0,1,7,1,0,0,16536,18547,241,50
4743,4523619832,0,1,1,0,7,6,4,1,0,0,16519,18850,203,64,3,1,4,0,0,0,17983,18519,240,60
4744,4524779712,1,2,0,1,7,5,11,0,1,0,16977,17852,201,44,0,3,9,1,0,0,15224,17005,186,49
4745,4522814409,0,0,1,0,3,12,2,0,0,0,14769,16504,205,45,0,1,13,0,0,0,19143,19074,209,53
4746,4477181015,0,2,2,1,7,9,5,0,0,0,17221,18291,229,54,3,1,8,1,0,0,17027,17085,213,44
4747,4500913253,1,3,1,1,10,10,12,0,0,0,18152,18364,196,56,1,1,10,0,0,0,19125,20760,238,68
4748,4523483932,1,1,1,0,9,6,10,0,0,0,17118,19705,224,52,0,1,8,1,0,0,15568,16419,182,56
4749,4465556505,1,3,2,0,8,4,9,1,0,0,16923,18443,195,60,2,1,3,0,0,0,14419,15619,199,29
4750,4522484818,0,1,1,1,8,8,8,0,0,0,17698,18605,218,56,0,1,5,1,0,0,18071,20131,233,76
4751,4507803144,0,2,1,0,2,9,2,0,0,0,13889,16133,200,52,0,2,12,0,0,0,18368,18829,239,48
4752,4524447311,0,1,1,0,2,9,1,0,0,0,15218,17342,227,51,0,3,7,1,0,0,18007,18853,248,56
4753,4490764979,0,3,3,1,4,3,3,1,0,0,15876,18504,228,63,3,1,2,0,0,0,15351,18210,227,48
4754,4487380203,0,2,0,0,2,8,1,1,0,0,14476,16263,201,57,2,1,8,0,0,0,18570,19583,252,66
4755,4455281479,1,3,1,1,10,3,5,0,1,0,18730,20389,232,58,1,3,0,1,0,0,13501,15253,181,36
4756,4521440025,0,2,2,1,4,4,4,0,0,0,14788,17212,212,46,3,1,5,1,0,0,15304,17325,212,47
4757,4454127196,1,0,2,1,7,8,10,0,1,0,17257,17553,189,52,3,1,9,1,0,0,17686,18251,223,60
4758,4512554301,0,1,1,0,4,5,1,1,0,0,16755,18760,263,68,2,1,4,0,0,0,16060,17074,225,39
4759,4450284117,0,0,2,0,6,5,5,0,0,0,17160,18631,240,60,3,0,9,0,0,0,16410,17327,230,56
4760,4506543397,1,1,1,0,9,7,11,0,1,0,17949,17918,234,40,2,1,6,0,0,0,16873,18763,214,56
4761,4478393634,0,3,3,0,4,12,2,0,0,0,15585,17639,224,42,3,1,11,0,0,0,19144,18958,216,44
4762,4481998895,1,1,0,0,9,4,12,1,0,0,18055,17444,212,50,0,0,8,0,0,0,14723,14533,186,41
4763,4522664876,0,1,1,1,7,5,7,0,0,0,17406,18922,240,48,1,2,8,1,0,0,16302,18739,207,48
4764,4494742887,0,1,2,0,9,12,16,0,0,0,18633,18367,246,47,2,3,10,1,1,1,20061,18800,223,48
4765,4497827663,1,3,2,0,8,6,8,0,0,0,17564,18892,232,40,3,3,5,0,0,0,16408,17976,211,65
4766,4516368750,0,2,1,1,9,7,8,0,0,0,17944,18559,255,40,2,2,4,1,0,0,16625,18518,234,56
4767,4514314077,0,1,1,0,5,7,6,0,0,0,15888,18305,239,47,0,2,7,0,1,0,17045,18356,216,56
4768,4524647930,0,3,0,0,8,10,9,1,0,0,16650,18077,199,63,1,1,11,0,0,0,18618,18546,224,44
4769,4518537002,0,0,1,1,10,9,15,0,0,0,17892,18021,190,48,0,1,19,0,0,0,17413,17969,221,48
4770,4477428362,1,0,0,1,3,5,3,0,0,0,15708,17721,226,52,1,2,5,1,0,0,16272,19583,243,60
4771,4442406122,1,0,1,1,13,6,14,0,0,0,19324,19019,226,55,2,0,8,1,0,0,16214,17478,206,56
4772,4523417130,0,3,0,1,7,10,10,0,0,0,16425,16635,207,36,0,0,7,0,0,0,17389,18074,189,44
4773,4502652617,0,0,0,1,5,5,3,0,1,0,16993,18944,241,67,0,0,5,1,0,0,15853,19475,231,60
4774,4523747922,0,1,1,0,2,6,3,0,0,0,14752,17935,228,61,2,1,8,1,0,0,16933,19228,252,52
4775,4451962379,0,3,1,0,2,10,1,0,0,0,14675,17184,207,44,1,0,10,1,1,0,18586,19912,254,40
4776,4446535819,1,3,1,1,6,3,10,0,0,0,16907,18072,165,56,0,3,1,1,0,0,15210,17947,242,50
4777,4508772592,0,0,0,0,2,11,3,0,0,0,14384,17020,237,40,0,1,8,1,0,0,20508,21063,252,64
4778,4496598849,0,2,1,0,3,8,3,0,0,0,16060,17844,213,57,3,1,11,1,0,0,17663,18978,227,53
4779,4455649494,0,2,0,1,3,4,3,0,0,0,15484,18326,232,60,2,3,3,1,0,0,16414,18141,249,52
4780,4468006580,0,2,0,0,4,10,10,0,0,0,15064,14203,141,40,2,1,9,1,1,1,20245,19275,240,60
4781,4476398273,1,2,2,1,8,5,8,0,0,1,18775,18390,230,40,2,1,4,0,1,0,16109,17990,215,49
4782,4513746482,1,1,1,1,5,2,5,1,1,0,17665,19907,258,68,0,0,0,0,0,0,13145,14177,210,29
4783,4518612412,1,2,2,1,7,3,10,0,0,0,17379,20465,265,64,2,3,7,1,0,0,15855,18394,268,60
4784,4445514186,0,0,1,1,4,8,2,0,1,0,16266,17958,224,47,2,0,13,1,0,0,16888,19236,231,53
4785,4521085954,0,0,0,0,6,7,8,0,0,0,16260,17081,197,37,3,0,11,0,1,1,18285,18855,193,59
4786,4459612181,0,0,2,0,2,7,3,0,0,0,14313,16259,212,57,1,0,7,1,0,0,16589,18451,217,47
4787,4516639706,1,0,1,0,2,2,3,0,0,0,15397,17958,247,44,1,1,1,1,1,0,14489,18037,221,60
4788,4475775063,1,0,1,1,7,4,9,0,0,0,16275,17390,224,47,3,1,4,0,0,0,14669,16775,208,36
4789,4470582176,0,3,2,1,8,9,9,0,0,0,18026,17839,198,44,2,1,12,0,0,0,17300,18294,186,68
4790,4520937414,0,1,0,1,1,8,0,0,0,0,13415,16177,215,43,2,3,8,1,0,0,18463,20408,264,51
4791,4521632835,0,0,3,0,7,7,7,1,0,0,16635,17795,215,62,3,0,10,0,0,0,16091,17037,194,49
4792,4522659821,0,1,1,0,1,3,2,0,0,0,14114,17618,229,55,2,1,5,1,1,0,15427,17624,250,48
4793,4512231954,0,2,1,0,5,6,2,1,1,0,15975,17545,222,60,0,1,7,0,0,0,16008,18104,214,55
4794,4492253992,0,1,1,0,4,11,5,0,0,0,14606,16104,173,59,3,1,16,1,0,0,19011,19408,193,63
4795,4472447425,1,1,1,0,10,5,13,1,0,0,19134,20399,227,71,1,1,4,0,0,0,15694,18200,209,66
4796,4519435886,0,0,2,1,3,3,3,0,0,0,15209,17965,201,48,1,1,6,0,0,0,15534,17956,246,47
4797,4490516014,1,1,1,1,6,7,9,0,1,0,16512,18547,207,75,3,1,10,1,0,0,17826,19574,246,67
4798,4522142363,0,1,1,0,4,9,6,0,1,0,15707,16687,225,36,3,1,12,1,0,0,17431,18202,202,39
4799,4421818869,1,1,3,0,10,3,9,1,0,0,17886,19530,224,62,1,1,2,0,0,0,14032,16544,193,44
4800,4524502451,1,1,1,1,4,4,3,1,0,0,15620,17974,225,52,3,1,4,0,0,0,15386,18292,227,40
4801,4462463336,0,0,3,1,5,15,5,1,0,0,16275,17526,199,64,2,2,9,0,0,0,20477,21372,248,44
4802,4524587710,1,3,1,0,9,9,10,0,1,0,17308,16585,209,48,1,0,6,1,0,0,16476,17089,183,56
4803,4475339734,0,3,1,0,2,3,1,0,0,0,13875,16214,212,46,2,3,3,0,0,0,15082,17756,227,37
4804,4470291861,1,1,1,0,12,7,19,1,0,1,20721,18605,247,49,1,1,13,0,0,0,16268,17309,206,48
4805,4515883864,1,1,2,1,8,4,9,1,0,0,16955,17434,191,56,1,0,2,0,0,0,15649,16395,200,48
4806,4524901696,0,3,1,1,6,9,8,0,0,0,16099,17169,200,31,0,0,7,1,0,0,17162,18196,215,49
4807,4525072110,1,3,1,1,13,4,13,0,1,0,19569,19298,203,36,3,2,2,1,0,0,14421,16990,179,51
4808,4477855283,1,2,1,1,15,7,17,1,0,1,20932,19304,233,48,3,2,8,0,0,0,16715,17920,188,64
4809,4492999384,1,3,1,1,17,7,17,1,1,0,20983,19590,220,32,0,1,8,0,0,0,15611,14964,156,40
4810,4513856190,0,3,1,1,4,6,6,0,0,0,15871,17242,224,56,0,3,4,1,1,0,16623,19006,228,72
4811,4514736409,1,0,1,1,10,7,11,0,0,0,17938,17865,219,37,1,0,6,1,0,0,15777,16134,195,55
4812,4516088555,1,1,3,1,8,0,7,1,1,3,20685,21642,279,58,2,0,0,0,0,0,12924,15824,201,44
4813,4524598212,1,1,1,1,11,6,8,0,1,0,18045,20275,227,55,1,3,10,0,0,0,15398,17071,203,35
4814,4430925118,1,3,1,0,7,4,7,1,1,0,16985,19175,241,52,2,0,5,0,0,0,15999,17981,267,48
4815,4525021838,1,0,0,0,3,6,2,0,1,0,14106,15716,200,48,0,1,6,1,0,0,16499,16720,186,40
4816,4523609898,0,3,0,1,3,3,3,1,0,0,15474,17407,203,64,0,0,5,0,0,0,15821,18541,224,63
4817,4472684884,1,1,2,0,6,4,6,0,1,0,16434,18330,235,48,2,3,8,1,0,0,16869,17756,270,36
4818,4519205334,0,0,1,0,4,8,3,1,1,0,14885,17810,192,59,3,1,5,0,0,1,19675,19936,232,67
4819,4468097327,1,2,0,1,11,2,9,1,0,0,19527,20653,237,52,0,1,1,0,0,0,14002,17186,211,52
4820,4516741439,0,0,1,0,6,7,6,0,0,0,16685,17126,223,44,0,1,4,1,0,0,16668,18306,175,61
4821,4435716100,0,2,2,0,14,11,16,0,1,0,19868,19587,201,58,3,0,18,1,0,0,17086,15039,157,36
4822,4525141412,0,0,0,0,9,7,10,0,0,0,16017,17022,182,34,0,1,3,1,0,0,16075,17009,228,37
4823,4521342021,0,3,1,0,0,5,0,0,0,0,13557,16944,213,60,3,3,8,1,0,0,16194,18822,248,52
4824,4523881390,1,2,1,1,6,2,8,0,1,0,17779,20127,268,48,1,2,2,0,0,0,14573,17866,225,52
4825,4478167956,1,0,0,0,14,2,19,1,0,0,19133,19406,200,56,0,1,3,0,0,0,14602,16428,211,60
4826,4510713167,0,0,1,1,3,3,3,1,0,0,14304,15110,199,56,0,0,5,0,0,1,16387,17659,236,44
4827,4515783776,1,3,2,0,1,3,0,0,0,0,14339,17922,234,60,2,0,5,1,0,0,15666,18747,241,50
4828,4477354923,1,2,0,1,9,9,12,1,0,0,17101,16986,194,47,3,1,7,0,0,0,16742,18700,197,56
4829,4472895904,1,2,0,1,3,5,4,0,1,0,14731,16242,223,41,0,1,7,1,0,0,17003,19024,220,84
4830,4518805877,1,0,1,1,8,10,10,1,0,0,17766,18700,229,54,1,1,12,0,0,0,18446,19403,243,41
4831,4522612481,0,0,0,1,7,5,7,1,0,0,16747,18330,202,48,0,0,2,0,0,0,16265,19000,225,60
4832,4458474426,0,1,0,1,7,12,5,1,1,0,16074,16408,185,50,2,1,10,0,0,0,19342,20865,206,55
4833,4461787791,1,3,1,1,7,5,7,1,0,0,17488,18635,220,51,3,3,6,0,0,0,15586,17668,193,60
4834,4519249108,0,1,1,0,0,6,0,0,0,0,12698,15550,195,48,0,1,11,1,0,0,16482,19569,222,60
4835,4522858469,1,1,1,0,10,3,10,0,0,0,17264,19660,230,36,0,2,2,0,0,0,14790,17166,230,51
4836,4519809162,0,3,2,1,2,11,5,0,0,0,14516,17011,218,52,3,1,12,1,0,0,18194,20245,246,52
4837,4437689100,0,2,1,1,8,2,11,0,0,0,17666,19438,241,49,2,0,2,1,0,0,15129,17605,234,54
4838,4507840588,1,0,1,1,6,4,8,1,0,0,16521,17693,203,56,0,1,6,0,0,0,15031,16232,216,39
4839,4521325400,0,1,0,0,5,9,5,1,0,0,15880,17975,199,56,0,1,11,0,1,0,19720,20810,239,76
4840,4451744895,1,1,1,1,9,3,12,1,0,0,17020,17178,185,44,3,1,2,0,0,0,15643,17851,232,51
4841,4514117878,1,3,3,1,7,2,9,1,0,0,18021,19353,246,50,3,1,2,0,0,0,13064,14913,182,45
4842,4501457414,0,0,0,0,5,7,8,0,0,0,16334,18034,245,40,3,0,9,1,1,0,17671,19140,245,60
4843,4467678363,1,3,1,0,2,6,1,0,0,0,13979,16912,203,48,2,3,4,1,0,0,16850,19339,243,59
4844,4523979585,0,0,1,0,3,3,3,0,0,0,15006,18694,230,51,3,1,3,0,0,0,16277,19060,264,52
4845,4523775056,1,3,3,0,2,5,5,0,0,0,15696,18895,243,68,3,1,7,0,1,0,16859,18914,246,51
4846,4461035209,0,2,0,1,7,9,7,0,0,0,15946,16836,170,36,1,1,10,0,1,0,16779,17768,230,44
4847,4446051712,0,0,2,0,3,10,3,0,0,0,15548,17564,215,44,3,0,15,1,0,0,18234,19601,212,43
4848,4519085208,1,1,0,1,4,1,5,1,0,0,15942,19003,232,71,2,2,2,0,0,0,15456,18138,242,64
4849,4513299372,1,0,3,1,4,2,1,0,0,0,15727,18760,264,56,0,1,0,0,0,0,14286,18287,211,43
4850,4519993636,0,1,1,0,7,5,10,0,0,0,16772,16548,228,42,2,1,5,1,1,0,16580,18044,234,56
4851,4507704018,0,1,0,0,7,1,6,0,1,0,17820,20320,234,68,0,0,1,1,0,0,14358,17360,205,60
4852,4442091284,0,2,2,1,5,8,6,0,0,0,16440,17567,238,55,2,0,14,1,0,0,17332,17822,206,44
4853,4524982143,1,2,2,1,10,6,15,1,1,1,19890,18304,214,56,0,1,7,0,0,1,16600,16906,214,40
4854,4464866964,1,3,1,0,5,4,4,0,0,0,15936,18595,234,47,1,1,2,1,0,0,15682,18455,205,63
4855,4515674132,0,3,0,0,6,8,8,0,0,0,16065,17606,193,50,0,0,7,1,0,0,17888,19755,234,63
4856,4515863775,1,1,0,1,3,2,3,0,1,1,16385,17307,215,42,0,0,3,1,0,0,15423,18953,261,65
4857,4468929593,0,0,1,1,3,7,4,1,0,0,15315,17144,210,50,1,1,7,0,0,0,17793,19280,231,60
4858,4500614731,1,3,1,0,3,5,3,0,0,0,15610,19049,246,57,1,0,7,0,0,0,15709,18322,234,48
4859,4524432765,1,2,1,1,3,8,3,0,0,0,14650,16684,192,36,2,3,11,0,0,0,16653,18295,195,43
4860,4524326112,0,0,1,1,4,4,4,0,1,0,16209,18146,254,52,1,0,4,1,0,0,15893,18743,237,57
4861,4477419321,0,1,1,1,7,6,6,0,0,0,16254,17374,200,47,3,1,8,0,0,0,17162,19180,227,52
4862,4524968728,0,2,1,0,5,11,7,0,0,0,15881,17927,214,39,3,1,7,1,0,0,17824,19509,216,45
4863,4465123889,1,1,1,0,8,11,11,0,0,0,17554,16706,227,43,2,3,13,1,1,0,19102,18694,225,58
4864,4522164250,0,1,3,0,2,7,2,0,0,0,14329,16330,211,47,2,0,1,1,0,0,16295,19921,217,64
4865,4426518452,1,3,3,0,5,4,4,1,0,0,15712,17969,221,46,3,2,4,0,0,0,15881,17687,235,50
4866,4484044944,0,3,0,0,4,11,9,0,0,0,16121,16956,169,65,0,1,12,1,0,0,17708,18534,221,40
4867,4522781547,0,1,3,0,1,2,1,1,0,0,14471,17810,241,55,3,2,2,0,0,0,14826,18210,232,56
4868,4506595531,1,1,1,1,5,4,5,0,0,0,14797,16703,195,40,1,1,2,1,0,0,16373,18423,259,48
4869,4511868118,0,1,1,1,5,3,9,0,0,0,15692,16690,206,51,3,2,2,0,1,0,15210,18743,235,54
4870,4521042540,1,0,1,1,8,7,7,1,0,0,18271,19689,223,55,0,0,6,0,1,0,17333,19508,204,52
4871,4470118865,0,1,1,0,1,4,0,0,0,0,14928,18640,229,81,0,3,2,1,0,0,15288,18309,213,46
4872,4524144902,1,0,0,1,6,8,13,0,0,0,15835,17352,217,40,0,0,8,0,0,0,17808,18849,236,60
4873,4494412133,1,1,0,1,10,4,10,0,1,1,19598,18704,242,44,1,2,5,0,0,0,14734,16766,204,44
4874,4515511619,1,0,2,0,7,2,9,1,0,0,16664,18875,244,49,2,1,0,0,0,0,14121,17910,204,59
4875,4516768381,1,2,1,1,6,10,6,0,1,0,15826,17062,196,42,1,3,9,1,0,0,18122,18739,243,45
4876,4521772648,0,0,1,1,6,4,7,0,0,0,16517,18263,216,57,1,1,5,1,0,0,15563,17693,216,44
4877,4523321677,0,0,0,0,5,4,5,0,1,1,16888,18334,225,40,0,0,2,1,0,0,15825,18725,231,55
4878,4505369566,1,0,3,1,13,3,19,1,0,2,21872,19671,225,36,0,0,3,0,0,0,14468,14515,169,50
4879,4519680477,1,2,1,1,8,3,7,1,0,0,17828,19155,242,65,3,3,3,0,0,0,14186,15305,179,34
4880,4489152949,1,2,1,1,6,7,11,0,0,0,16535,17913,199,45,0,2,10,1,0,0,17382,17902,227,46
4881,4487526235,1,2,0,0,4,5,4,0,0,0,16194,17871,238,76,2,2,10,1,1,0,15818,18065,215,52
4882,4519445793,0,2,2,1,5,6,2,1,1,0,15304,17175,195,44,2,1,8,0,0,0,16773,17059,238,46
4883,4523717454,0,3,0,1,2,0,4,0,1,0,14931,17257,215,53,1,2,0,1,0,0,13636,17337,230,51
4884,4484723064,0,3,1,0,5,7,7,0,0,0,15175,16256,170,60,2,0,6,1,0,0,16418,17485,219,37
4885,4521612568,1,1,0,0,4,11,4,1,0,0,15089,17882,219,48,2,3,15,0,0,0,18515,20636,227,48
4886,4523737577,1,2,0,1,11,5,12,0,0,0,19057,19088,236,64,0,1,10,0,0,0,16602,17148,226,43
4887,4516779664,1,1,0,0,7,2,10,0,0,0,17198,19868,233,62,3,0,2,0,0,0,15272,17749,219,73
4888,4504871499,0,1,0,0,2,7,4,1,0,0,14206,17591,210,56,0,1,7,0,0,0,17071,19457,248,60
4889,4520889753,0,1,3,1,6,7,9,1,0,0,15303,16803,209,28,3,0,8,0,0,0,16457,18432,207,44
4890,4505015625,1,1,1,0,7,8,6,0,0,0,15257,16021,191,25,0,2,9,1,0,0,17117,16741,211,32
4891,4467893176,1,0,1,1,8,5,9,1,0,0,17643,17308,226,48,0,3,4,0,0,0,15312,17283,193,36
4892,4447643758,1,2,1,0,1,1,2,0,0,0,14649,17790,229,55,2,2,1,0,1,0,15093,18667,247,55
4893,4379661286,0,1,0,0,5,9,3,1,0,0,15101,16888,187,48,3,3,13,0,0,0,18115,17245,252,49
4894,4493819835,1,0,2,1,8,2,8,0,0,0,18288,18800,223,56,0,1,0,0,0,0,13911,17081,220,48
4895,4475685776,1,1,1,1,6,1,9,0,0,0,17357,20069,236,56,2,0,2,0,0,0,15327,18658,252,69
4896,4459406549,1,0,2,0,4,3,3,0,0,0,16101,19176,266,56,1,1,3,1,0,0,15217,18148,236,36
4897,4520611653,0,2,1,0,6,11,5,0,0,0,16864,18758,219,49,1,0,12,0,0,0,18270,19764,195,67
4898,4516732122,0,0,1,0,5,9,3,0,0,0,14470,15760,175,36,3,1,9,1,0,0,18729,20022,246,60
4899,4524162182,1,1,3,1,6,2,8,1,0,0,18027,19090,252,53,1,1,1,0,0,0,14118,17152,219,37
4900,4501342795,1,2,1,1,9,7,12,1,0,0,18920,19580,238,44,0,1,5,0,0,0,16581,18955,220,39
4901,4508799879,0,0,1,0,3,6,5,0,1,0,15521,16916,202,60,3,0,6,1,0,0,16708,17630,219,53
4902,4509836530,1,3,0,1,6,8,10,0,0,0,15579,16638,198,38,2,1,8,1,0,0,16893,17204,215,48
4903,4452577229,1,1,2,1,10,8,8,0,0,0,18602,20068,200,64,3,1,6,0,1,1,18479,18755,226,46
4904,4507320032,0,1,0,0,6,10,9,0,0,0,15325,16317,192,36,1,0,12,1,1,0,18289,18904,208,56
4905,4511223295,0,0,0,0,4,13,3,0,0,0,15161,16945,196,60,1,0,13,0,0,1,22250,19760,237,55
4906,4512891613,0,2,0,1,8,3,10,0,0,0,17818,19558,238,44,0,1,2,0,0,0,15284,17828,223,60
4907,4454836834,0,0,1,0,3,13,2,0,0,0,14066,16007,178,46,3,1,12,0,1,1,21032,20730,246,44
4908,4475524558,0,0,2,0,5,12,3,0,0,0,16143,17759,212,47,1,1,8,0,0,0,19426,18341,194,56
4909,4512939837,0,2,1,1,4,11,3,0,0,0,15431,17705,214,54,2,3,10,1,0,0,18891,20094,233,56
4910,4513962663,0,2,1,1,8,7,5,0,1,0,16815,18326,207,41,2,3,8,0,0,0,16805,18103,241,48
4911,4469891121,1,1,1,0,7,3,5,0,1,0,17060,19600,242,61,1,1,3,1,0,0,14853,16764,219,68
4912,4448445178,0,2,1,0,4,10,3,0,0,0,15341,17802,204,44,2,1,11,1,0,0,17651,19406,220,56
4913,4521177221,0,0,1,1,7,4,9,1,1,0,17012,19316,230,57,1,1,4,0,0,0,15556,17883,220,60
4914,4478343793,1,1,1,1,6,7,4,0,1,1,17805,17597,218,40,3,0,9,1,0,0,16359,18948,212,45
4915,4458567616,0,2,0,0,6,12,2,0,0,0,16425,17934,205,60,0,0,16,1,0,0,20986,19769,271,60
4916,4523704429,0,2,1,1,12,10,12,1,0,0,17804,16151,168,29,0,3,13,0,0,0,18416,17170,171,52
4917,4502093227,0,3,1,0,2,5,1,0,0,0,14449,16336,220,45,1,3,8,1,0,0,16428,16674,186,68
4918,4516904725,1,0,3,1,10,6,15,0,0,0,17687,18169,203,52,3,1,8,0,0,0,16203,18193,216,56
4919,4474588712,0,0,2,1,9,4,8,0,0,0,18471,19497,225,65,1,1,3,1,0,0,15219,17193,201,62
4920,4524264529,1,0,2,0,5,8,5,1,0,0,16245,17547,206,52,2,1,11,0,0,0,17296,16794,206,48
4921,4507707842,1,2,1,0,6,9,2,1,0,0,15054,16819,209,26,2,2,14,0,0,0,17072,18164,169,57
4922,4518963809,1,0,2,1,9,8,10,0,0,0,17216,17264,207,48,3,2,9,0,0,0,15754,15974,165,39
4923,4499732263,1,1,2,0,4,12,2,0,0,0,14997,17191,218,44,2,1,15,1,1,0,18398,19370,219,40
4924,4509682522,1,0,0,0,2,6,1,0,0,0,14804,17613,239,44,3,0,7,1,0,0,16449,18689,245,47
4925,4513245442,0,2,0,1,4,3,3,0,1,0,15645,18594,227,56,0,3,2,1,0,0,14716,17499,205,67
4926,4505535527,0,1,3,0,3,9,3,0,0,0,15365,17435,221,55,2,1,12,0,0,0,17815,18585,233,40
4927,4524343705,0,1,0,1,8,10,11,0,0,0,17524,16577,209,41,1,1,11,1,0,0,17817,18432,211,57
4928,4522682981,1,0,1,1,10,1,9,0,0,0,18324,19267,199,54,1,0,1,0,0,0,13779,15553,195,46
4929,4518526662,1,3,0,1,7,6,9,1,1,0,17140,18226,221,68,1,1,7,0,0,0,16543,17351,226,57
4930,4523631613,1,2,2,1,9,7,9,0,0,0,17756,18384,211,40,2,3,4,0,0,0,15781,17415,210,38
4931,4516946022,0,3,0,0,14,8,12,1,0,0,19094,19076,196,56,1,1,6,0,0,0,17401,17789,214,43
4932,4512078045,0,3,2,0,5,5,5,0,1,0,15963,18713,218,62,3,1,5,1,0,0,16948,18806,262,61
4933,4524220083,1,1,0,1,14,5,10,1,1,1,21266,19884,231,56,0,0,3,0,0,0,13839,13326,129,47
4934,4500135002,1,0,1,1,10,8,10,0,0,0,17692,18587,203,63,0,0,10,1,0,0,16674,17268,201,38
4935,4490790295,0,2,0,0,4,7,4,1,0,0,14562,15997,206,35,2,2,6,0,0,0,16419,17973,214,53
4936,4475950279,0,0,0,0,5,13,5,0,0,0,15881,16662,215,52,2,1,9,1,0,0,19319,19236,222,52
4937,4459498926,0,1,2,1,9,8,9,0,0,0,17649,17906,207,40,0,1,8,0,0,0,16070,17328,209,36
4938,4521752199,0,2,0,0,1,5,1,1,0,0,14358,16468,203,56,1,1,2,0,1,1,17429,18735,242,56
4939,4523323986,0,2,1,1,8,6,10,0,0,0,17828,18836,229,43,1,2,3,0,0,0,16786,18867,231,52
4940,4524913906,1,0,0,1,9,4,10,0,0,0,17495,19387,178,60,0,0,3,0,0,0,15624,16490,227,40
4941,4516998276,0,0,2,0,3,4,2,0,0,0,15519,18382,256,58,3,1,6,1,0,0,16065,17304,227,48
4942,4465014054,0,3,1,1,3,3,3,0,0,0,15365,17502,250,49,2,3,4,1,0,0,15893,18632,259,55
4943,4523556317,0,2,1,0,6,8,9,0,0,0,15582,16182,190,45,2,1,7,0,1,0,17362,17560,229,43
4944,4482467049,0,1,3,1,4,3,5,1,0,0,15054,16861,223,56,2,0,5,0,0,0,15441,17586,210,56
4945,4522683845,0,0,1,0,3,7,5,0,0,0,15052,16956,204,48,1,1,5,1,0,0,17129,19413,242,72
4946,4524557404,0,1,1,0,4,9,4,0,0,0,15608,16536,197,50,3,2,8,0,0,0,17298,19479,220,54
4947,4510552697,1,1,1,1,7,9,7,1,1,0,16578,18186,220,50,2,1,9,0,0,0,17565,18927,206,44
4948,4524530613,1,1,1,0,4,12,3,0,0,0,16361,17937,225,68,3,1,16,1,0,0,19263,19133,231,56
4949,4491776589,1,2,0,0,4,10,3,0,0,0,14709,16206,209,29,1,1,12,1,1,0,17632,17285,232,53
4950,4479650121,0,2,1,1,5,4,4,1,0,1,17457,18205,225,52,1,0,3,0,0,0,15962,18618,248,53
